Station_Code,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,Level,F_Level,cLevel,F_cLevel,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor
elksmwq,P,5/6/2021 14:00,1,1,,21,<0> ,51.2,<0> ,33.7,<0> ,145.9,<0> ,10.7,<0> ,,<-1> ,,,0.34,<0> ,0.26,<1> [GCS],8.3,<0> ,6,<0> ,8.8,<0> 
elksmwq,P,5/6/2021 14:15,1,1,,20.9,<0> ,51.17,<0> ,33.7,<0> ,145.6,<0> ,10.7,<0> ,,<-1> ,,,0.38,<0> ,0.3,<1> [GCS],8.3,<0> ,6,<0> ,8.4,<0> 
elksmwq,P,5/6/2021 14:30,1,1,,20.9,<0> ,51.16,<0> ,33.7,<0> ,146.4,<0> ,10.7,<0> ,,<-1> ,,,0.41,<0> ,0.33,<1> [GCS],8.3,<0> ,5,<0> ,8.6,<0> 
elksmwq,P,5/6/2021 14:45,1,1,,20.8,<0> ,51.14,<0> ,33.6,<0> ,144.9,<0> ,10.7,<0> ,,<-1> ,,,0.45,<0> ,0.37,<1> [GCS],8.3,<0> ,5,<0> ,9,<0> 
elksmwq,P,5/6/2021 15:00,1,1,,20.5,<0> ,51.11,<0> ,33.6,<0> ,141.1,<0> ,10.4,<0> ,,<-1> ,,,0.5,<0> ,0.42,<1> [GCS],8.3,<0> ,4,<0> ,8.8,<0> 
elksmwq,P,5/6/2021 15:15,1,1,,20.1,<0> ,51.04,<0> ,33.6,<0> ,148,<0> ,11,<0> ,,<-1> ,,,0.55,<0> ,0.48,<1> [GCS],8.3,<0> ,4,<0> ,9.2,<0> 
elksmwq,P,5/6/2021 15:30,1,1,,19.7,<0> ,51.08,<0> ,33.6,<0> ,142.5,<0> ,10.7,<0> ,,<-1> ,,,0.6,<0> ,0.53,<1> [GCS],8.3,<0> ,4,<0> ,7.2,<0> 
elksmwq,P,5/6/2021 15:45,1,1,,19.2,<0> ,51.03,<0> ,33.6,<0> ,131.4,<0> ,9.9,<0> ,,<-1> ,,,0.67,<0> ,0.6,<1> [GCS],8.2,<0> ,4,<0> ,7.2,<0> 
elksmwq,P,5/6/2021 16:00,1,1,,19.1,<0> ,50.16,<0> ,32.9,<0> ,129.7,<0> ,9.9,<0> ,,<-1> ,,,0.74,<0> ,0.67,<1> [GCS],8.2,<0> ,59,<0> ,6.7,<0> 
elksmwq,P,5/6/2021 16:15,1,1,,19.1,<0> ,51.08,<0> ,33.6,<0> ,129.4,<0> ,9.8,<0> ,,<-1> ,,,0.79,<0> ,0.72,<1> [GCS],8.2,<0> ,4,<0> ,7,<0> 
elksmwq,P,5/6/2021 16:30,1,1,,18.8,<0> ,51.02,<0> ,33.6,<0> ,128.6,<0> ,9.8,<0> ,,<-1> ,,,0.86,<0> ,0.79,<1> [GCS],8.2,<0> ,3,<0> ,7,<0> 
elksmwq,P,5/6/2021 16:45,1,1,,18.3,<0> ,50.96,<0> ,33.5,<0> ,121.1,<0> ,9.3,<0> ,,<-1> ,,,0.92,<0> ,0.85,<1> [GCS],8.2,<0> ,4,<0> ,6,<0> 
elksmwq,P,5/6/2021 17:00,1,1,,18.1,<0> ,50.92,<0> ,33.5,<0> ,115.9,<0> ,9,<0> ,,<-1> ,,,0.98,<0> ,0.91,<1> [GCS],8.1,<0> ,4,<0> ,5.5,<0> 
elksmwq,P,5/6/2021 17:15,1,1,,17.9,<0> ,50.89,<0> ,33.5,<0> ,113,<0> ,8.8,<0> ,,<-1> ,,,1.04,<0> ,0.97,<1> [GCS],8.1,<0> ,3,<0> ,5.3,<0> 
elksmwq,P,5/6/2021 17:30,1,1,,17.6,<0> ,50.85,<0> ,33.4,<0> ,108.4,<0> ,8.5,<0> ,,<-1> ,,,1.1,<0> ,1.04,<1> [GCS],8.1,<0> ,4,<0> ,4.7,<0> 
elksmwq,P,5/6/2021 17:45,1,1,,17.4,<0> ,50.81,<0> ,33.4,<0> ,105.6,<0> ,8.3,<0> ,,<-1> ,,,1.16,<0> ,1.1,<1> [GCS],8.1,<0> ,4,<0> ,4.3,<0> 
elksmwq,P,5/6/2021 18:00,1,1,,17.2,<0> ,50.75,<0> ,33.4,<0> ,102,<0> ,8,<0> ,,<-1> ,,,1.23,<0> ,1.17,<1> [GCS],8.1,<0> ,4,<0> ,4.1,<0> 
elksmwq,P,5/6/2021 18:15,1,1,,16.8,<0> ,50.64,<0> ,33.3,<0> ,99.5,<0> ,7.9,<0> ,,<-1> ,,,1.29,<0> ,1.23,<1> [GCS],8.1,<0> ,5,<0> ,4.1,<0> 
elksmwq,P,5/6/2021 18:30,1,1,,16.6,<0> ,50.55,<0> ,33.2,<0> ,98.1,<0> ,7.8,<0> ,,<-1> ,,,1.34,<0> ,1.27,<1> [GCS],8,<0> ,3,<0> ,4.2,<0> 
elksmwq,P,5/6/2021 18:45,1,1,,16.4,<0> ,50.42,<0> ,33.1,<0> ,96.3,<0> ,7.7,<0> ,,<-1> ,,,1.4,<0> ,1.33,<1> [GCS],8,<0> ,4,<0> ,3.8,<0> 
elksmwq,P,5/6/2021 19:00,1,1,,16.1,<0> ,50.3,<0> ,33,<0> ,96,<0> ,7.7,<0> ,,<-1> ,,,1.46,<0> ,1.39,<1> [GCS],8,<0> ,4,<0> ,4.1,<0> 
elksmwq,P,5/6/2021 19:15,1,1,,15.7,<0> ,50.22,<0> ,32.9,<0> ,94.9,<0> ,7.7,<0> ,,<-1> ,,,1.51,<0> ,1.44,<1> [GCS],8,<0> ,3,<0> ,4.3,<0> 
elksmwq,P,5/6/2021 19:30,1,1,,15.5,<0> ,50.19,<0> ,32.9,<0> ,95.5,<0> ,7.8,<0> ,,<-1> ,,,1.55,<0> ,1.48,<1> [GCS],8,<0> ,3,<0> ,3.6,<0> 
elksmwq,P,5/6/2021 19:45,1,1,,15.3,<0> ,50.15,<0> ,32.9,<0> ,95.7,<0> ,7.8,<0> ,,<-1> ,,,1.59,<0> ,1.52,<1> [GCS],8,<0> ,3,<0> ,3.7,<0> 
elksmwq,P,5/6/2021 20:00,1,1,,15.2,<0> ,50.15,<0> ,32.9,<0> ,96.3,<0> ,7.9,<0> ,,<-1> ,,,1.61,<0> ,1.54,<1> [GCS],8,<0> ,3,<0> ,3.4,<0> 
elksmwq,P,5/6/2021 20:15,1,1,,15.1,<0> ,50.15,<0> ,32.9,<0> ,95.8,<0> ,7.9,<0> ,,<-1> ,,,1.64,<0> ,1.56,<1> [GCS],8,<0> ,5,<0> ,3.7,<0> 
elksmwq,P,5/6/2021 20:30,1,1,,15.1,<0> ,50.13,<0> ,32.9,<0> ,94.4,<0> ,7.8,<0> ,,<-1> ,,,1.63,<0> ,1.55,<1> [GCS],8,<0> ,2,<0> ,2.8,<0> 
elksmwq,P,5/6/2021 20:45,1,1,,15.2,<0> ,50.18,<0> ,32.9,<0> ,94.7,<0> ,7.8,<0> ,,<-1> ,,,1.62,<0> ,1.54,<1> [GCS],8,<0> ,3,<0> ,2.9,<0> 
elksmwq,P,5/6/2021 21:00,1,1,,15.6,<0> ,50.25,<0> ,33,<0> ,95.8,<0> ,7.8,<0> ,,<-1> ,,,1.59,<0> ,1.51,<1> [GCS],8,<0> ,2,<0> ,3.9,<0> 
elksmwq,P,5/6/2021 21:15,1,1,,15.8,<0> ,50.34,<0> ,33,<0> ,95.4,<0> ,7.7,<0> ,,<-1> ,,,1.56,<0> ,1.48,<1> [GCS],8,<0> ,2,<0> ,4.1,<0> 
elksmwq,P,5/6/2021 21:30,1,1,,15.9,<0> ,50.41,<0> ,33.1,<0> ,94.9,<0> ,7.7,<0> ,,<-1> ,,,1.53,<0> ,1.45,<1> [GCS],8,<0> ,2,<0> ,5.3,<0> 
elksmwq,P,5/6/2021 21:45,1,1,,16.1,<0> ,50.49,<0> ,33.1,<0> ,94,<0> ,7.6,<0> ,,<-1> ,,,1.48,<0> ,1.4,<1> [GCS],8,<0> ,2,<0> ,5.5,<0> 
elksmwq,P,5/6/2021 22:00,1,1,,16.4,<0> ,50.57,<0> ,33.2,<0> ,95.4,<0> ,7.6,<0> ,,<-1> ,,,1.43,<0> ,1.35,<1> [GCS],8,<0> ,3,<0> ,5,<0> 
elksmwq,P,5/6/2021 22:15,1,1,,16.7,<0> ,50.67,<0> ,33.3,<0> ,96.1,<0> ,7.6,<0> ,,<-1> ,,,1.39,<0> ,1.31,<1> [GCS],8.1,<0> ,2,<0> ,6.1,<0> 
elksmwq,P,5/6/2021 22:30,1,1,,16.8,<0> ,50.73,<0> ,33.3,<0> ,98.2,<0> ,7.8,<0> ,,<-1> ,,,1.33,<0> ,1.25,<1> [GCS],8.1,<0> ,2,<0> ,6.7,<0> 
elksmwq,P,5/6/2021 22:45,1,1,,17.1,<0> ,50.85,<0> ,33.4,<0> ,100.1,<0> ,7.9,<0> ,,<-1> ,,,1.28,<0> ,1.2,<1> [GCS],8.1,<0> ,2,<0> ,7.8,<0> 
elksmwq,P,5/6/2021 23:00,1,1,,17.2,<0> ,50.9,<0> ,33.5,<0> ,100.7,<0> ,7.9,<0> ,,<-1> ,,,1.22,<0> ,1.14,<1> [GCS],8.1,<0> ,3,<0> ,6.8,<0> 
elksmwq,P,5/6/2021 23:15,1,1,,17.4,<0> ,50.9,<0> ,33.5,<0> ,102.3,<0> ,8,<0> ,,<-1> ,,,1.16,<0> ,1.08,<1> [GCS],8.1,<0> ,2,<0> ,7.7,<0> 
elksmwq,P,5/6/2021 23:30,1,1,,17.5,<0> ,50.94,<0> ,33.5,<0> ,102,<0> ,8,<0> ,,<-1> ,,,1.1,<0> ,1.02,<1> [GCS],8.1,<0> ,3,<0> ,8.4,<0> 
elksmwq,P,5/6/2021 23:45,1,1,,17.6,<0> ,50.98,<0> ,33.5,<0> ,101.8,<0> ,8,<0> ,,<-1> ,,,1.03,<0> ,0.95,<1> [GCS],8.2,<0> ,3,<0> ,7.9,<0> 
elksmwq,P,5/7/2021 0:00,1,1,,17.9,<0> ,51.07,<0> ,33.6,<0> ,102.6,<0> ,8,<0> ,,<-1> ,,,0.97,<0> ,0.89,<1> [GCS],8.2,<0> ,3,<0> ,8.1,<0> 
elksmwq,P,5/7/2021 0:15,1,1,,18,<0> ,51.02,<0> ,33.6,<0> ,102.7,<0> ,8,<0> ,,<-1> ,,,0.9,<0> ,0.82,<1> [GCS],8.2,<0> ,3,<0> ,8.7,<0> 
elksmwq,P,5/7/2021 0:30,1,1,,18.1,<0> ,51.07,<0> ,33.6,<0> ,102,<0> ,7.9,<0> ,,<-1> ,,,0.83,<0> ,0.75,<1> [GCS],8.2,<0> ,3,<0> ,8.8,<0> 
elksmwq,P,5/7/2021 0:45,1,1,,18.2,<0> ,51.05,<0> ,33.6,<0> ,101.5,<0> ,7.8,<0> ,,<-1> ,,,0.76,<0> ,0.68,<1> [GCS],8.2,<0> ,3,<0> ,9,<0> 
elksmwq,P,5/7/2021 1:00,1,1,,18.3,<0> ,51.13,<0> ,33.6,<0> ,99.4,<0> ,7.7,<0> ,,<-1> ,,,0.69,<0> ,0.61,<1> [GCS],8.2,<0> ,3,<0> ,10.1,<0> 
elksmwq,P,5/7/2021 1:15,1,1,,18.3,<0> ,51.14,<0> ,33.6,<0> ,98.4,<0> ,7.6,<0> ,,<-1> ,,,0.64,<0> ,0.56,<1> [GCS],8.2,<0> ,3,<0> ,10.4,<0> 
elksmwq,P,5/7/2021 1:30,1,1,,18.4,<0> ,51.16,<0> ,33.7,<0> ,97.6,<0> ,7.5,<0> ,,<-1> ,,,0.59,<0> ,0.51,<1> [GCS],8.2,<0> ,3,<0> ,10.2,<0> 
elksmwq,P,5/7/2021 1:45,1,1,,18.3,<0> ,51.16,<0> ,33.7,<0> ,96.2,<0> ,7.4,<0> ,,<-1> ,,,0.55,<0> ,0.47,<1> [GCS],8.2,<0> ,3,<0> ,10.6,<0> 
elksmwq,P,5/7/2021 2:00,1,1,,18.3,<0> ,51.16,<0> ,33.7,<0> ,94.7,<0> ,7.3,<0> ,,<-1> ,,,0.55,<0> ,0.47,<1> [GCS],8.2,<0> ,3,<0> ,16.6,<0> 
elksmwq,P,5/7/2021 2:15,1,1,,18.2,<0> ,51.16,<0> ,33.7,<0> ,93.2,<0> ,7.2,<0> ,,<-1> ,,,0.56,<0> ,0.48,<1> [GCS],8.2,<0> ,3,<0> ,9.8,<0> 
elksmwq,P,5/7/2021 2:30,1,1,,18,<0> ,51.15,<0> ,33.7,<0> ,92.2,<0> ,7.1,<0> ,,<-1> ,,,0.59,<0> ,0.51,<1> [GCS],8.2,<0> ,4,<0> ,9.8,<0> 
elksmwq,P,5/7/2021 2:45,1,1,,17.9,<0> ,51.12,<0> ,33.6,<0> ,91.9,<0> ,7.1,<0> ,,<-1> ,,,0.62,<0> ,0.54,<1> [GCS],8.2,<0> ,3,<0> ,9.4,<0> 
elksmwq,P,5/7/2021 3:00,1,1,,17.8,<0> ,51.09,<0> ,33.6,<0> ,90.8,<0> ,7.1,<0> ,,<-1> ,,,0.66,<0> ,0.58,<1> [GCS],8.1,<0> ,3,<0> ,8.5,<0> 
elksmwq,P,5/7/2021 3:15,1,1,,17.7,<0> ,51.09,<0> ,33.6,<0> ,88.8,<0> ,6.9,<0> ,,<-1> ,,,0.69,<0> ,0.61,<1> [GCS],8.1,<0> ,3,<0> ,7.9,<0> 
elksmwq,P,5/7/2021 3:30,1,1,,17.7,<0> ,51.08,<0> ,33.6,<0> ,88.9,<0> ,6.9,<0> ,,<-1> ,,,0.73,<0> ,0.65,<1> [GCS],8.1,<0> ,3,<0> ,7.9,<0> 
elksmwq,P,5/7/2021 3:45,1,1,,17.3,<0> ,51.07,<0> ,33.6,<0> ,87.6,<0> ,6.9,<0> ,,<-1> ,,,0.77,<0> ,0.69,<1> [GCS],8.1,<0> ,4,<0> ,7.8,<0> 
elksmwq,P,5/7/2021 4:00,1,1,,17.2,<0> ,51.11,<0> ,33.6,<0> ,86.4,<0> ,6.8,<0> ,,<-1> ,,,0.8,<0> ,0.72,<1> [GCS],8.1,<0> ,3,<0> ,8.8,<0> 
elksmwq,P,5/7/2021 4:15,1,1,,17.1,<0> ,51.09,<0> ,33.6,<0> ,85.2,<0> ,6.7,<0> ,,<-1> ,,,0.84,<0> ,0.76,<1> [GCS],8.1,<0> ,3,<0> ,7.4,<0> 
elksmwq,P,5/7/2021 4:30,1,1,,17.1,<0> ,51.09,<0> ,33.6,<0> ,84.4,<0> ,6.7,<0> ,,<-1> ,,,0.88,<0> ,0.8,<1> [GCS],8.1,<0> ,3,<0> ,7.3,<0> 
elksmwq,P,5/7/2021 4:45,1,1,,17,<0> ,51.09,<0> ,33.6,<0> ,84.1,<0> ,6.6,<0> ,,<-1> ,,,0.92,<0> ,0.84,<1> [GCS],8.1,<0> ,3,<0> ,6.3,<0> 
elksmwq,P,5/7/2021 5:00,1,1,,16.9,<0> ,51.08,<0> ,33.6,<0> ,83.8,<0> ,6.6,<0> ,,<-1> ,,,0.97,<0> ,0.89,<1> [GCS],8.1,<0> ,3,<0> ,5.9,<0> 
elksmwq,P,5/7/2021 5:15,1,1,,16.8,<0> ,51.08,<0> ,33.6,<0> ,84.1,<0> ,6.7,<0> ,,<-1> ,,,1.02,<0> ,0.94,<1> [GCS],8.1,<0> ,3,<0> ,5,<0> 
elksmwq,P,5/7/2021 5:30,1,1,,16.5,<0> ,51.01,<0> ,33.5,<0> ,83.4,<0> ,6.6,<0> ,,<-1> ,,,1.07,<0> ,0.99,<1> [GCS],8,<0> ,4,<0> ,3.9,<0> 
elksmwq,P,5/7/2021 5:45,1,1,,16.2,<0> ,50.89,<0> ,33.4,<0> ,83.6,<0> ,6.7,<0> ,,<-1> ,,,1.12,<0> ,1.04,<1> [GCS],8,<0> ,3,<0> ,3.4,<0> 
elksmwq,P,5/7/2021 6:00,1,1,,16.1,<0> ,50.86,<0> ,33.4,<0> ,83.6,<0> ,6.7,<0> ,,<-1> ,,,1.16,<0> ,1.08,<1> [GCS],8,<0> ,3,<0> ,3.2,<0> 
elksmwq,P,5/7/2021 6:15,1,1,,16.1,<0> ,50.85,<0> ,33.4,<0> ,83.5,<0> ,6.7,<0> ,,<-1> ,,,1.21,<0> ,1.13,<1> [GCS],8,<0> ,3,<0> ,3.2,<0> 
elksmwq,P,5/7/2021 6:30,1,1,,16.1,<0> ,50.82,<0> ,33.4,<0> ,83.6,<0> ,6.7,<0> ,,<-1> ,,,1.25,<0> ,1.17,<1> [GCS],8,<0> ,7,<0> ,3,<0> 
elksmwq,P,5/7/2021 6:45,1,1,,16,<0> ,50.78,<0> ,33.4,<0> ,83.8,<0> ,6.8,<0> ,,<-1> ,,,1.3,<0> ,1.22,<1> [GCS],8,<0> ,3,<0> ,3.3,<0> 
elksmwq,P,5/7/2021 7:00,1,1,,15.9,<0> ,50.74,<0> ,33.3,<0> ,83.9,<0> ,6.8,<0> ,,<-1> ,,,1.33,<0> ,1.25,<1> [GCS],8,<0> ,3,<0> ,2.8,<0> 
elksmwq,P,5/7/2021 7:15,1,1,,15.8,<0> ,50.67,<0> ,33.3,<0> ,84.1,<0> ,6.8,<0> ,,<-1> ,,,1.36,<0> ,1.28,<1> [GCS],8,<0> ,3,<0> ,2.6,<0> 
elksmwq,P,5/7/2021 7:30,1,1,,15.8,<0> ,50.66,<0> ,33.3,<0> ,84.5,<0> ,6.8,<0> ,,<-1> ,,,1.39,<0> ,1.31,<1> [GCS],8,<0> ,3,<0> ,2.8,<0> 
elksmwq,P,5/7/2021 7:45,1,1,,15.6,<0> ,50.62,<0> ,33.2,<0> ,84.4,<0> ,6.9,<0> ,,<-1> ,,,1.41,<0> ,1.33,<1> [GCS],8,<0> ,3,<0> ,2.5,<0> 
elksmwq,P,5/7/2021 8:00,1,1,,15.6,<0> ,50.59,<0> ,33.2,<0> ,84.6,<0> ,6.9,<0> ,,<-1> ,,,1.42,<0> ,1.33,<1> [GCS],8,<0> ,3,<0> ,2.6,<0> 
elksmwq,P,5/7/2021 8:15,1,1,,15.6,<0> ,50.58,<0> ,33.2,<0> ,80.9,<0> ,6.6,<0> ,,<-1> ,,,1.42,<0> ,1.33,<1> [GCS],8,<0> ,3,<0> ,1.5,<0> 
elksmwq,P,5/7/2021 8:30,1,1,,16,<0> ,50.67,<0> ,33.3,<0> ,87.2,<0> ,7,<0> ,,<-1> ,,,1.41,<0> ,1.33,<1> [GCS],8,<0> ,4,<0> ,2.7,<0> 
elksmwq,P,5/7/2021 8:45,1,1,,15.9,<0> ,50.68,<0> ,33.3,<0> ,87.7,<0> ,7.1,<0> ,,<-1> ,,,1.38,<0> ,1.29,<1> [GCS],8,<0> ,3,<0> ,2.4,<0> 
elksmwq,P,5/7/2021 9:00,1,1,,16.1,<0> ,50.72,<0> ,33.3,<0> ,89.7,<0> ,7.2,<0> ,,<-1> ,,,1.35,<0> ,1.26,<1> [GCS],8,<0> ,4,<0> ,2.6,<0> 
elksmwq,P,5/7/2021 9:15,1,1,,16.4,<0> ,50.81,<0> ,33.4,<0> ,94.6,<0> ,7.6,<0> ,,<-1> ,,,1.32,<0> ,1.23,<1> [GCS],8.1,<0> ,2,<0> ,2.8,<0> 
elksmwq,P,5/7/2021 9:30,1,1,,16.5,<0> ,50.87,<0> ,33.4,<0> ,97.5,<0> ,7.8,<0> ,,<-1> ,,,1.28,<0> ,1.2,<1> [GCS],8.1,<0> ,3,<0> ,2.9,<0> 
elksmwq,P,5/7/2021 9:45,1,1,,16.7,<0> ,50.91,<0> ,33.5,<0> ,94.6,<0> ,7.5,<0> ,,<-1> ,,,1.24,<0> ,1.16,<1> [GCS],8.1,<0> ,3,<0> ,3,<0> 
elksmwq,P,5/7/2021 10:00,1,1,,16.9,<0> ,50.94,<0> ,33.5,<0> ,94.6,<0> ,7.5,<0> ,,<-1> ,,,1.19,<0> ,1.11,<1> [GCS],8.1,<0> ,4,<0> ,3.1,<0> 
elksmwq,P,5/7/2021 10:15,1,1,,17.1,<0> ,50.98,<0> ,33.5,<0> ,97.9,<0> ,7.7,<0> ,,<-1> ,,,1.14,<0> ,1.05,<1> [GCS],8.1,<0> ,3,<0> ,3.2,<0> 
elksmwq,P,5/7/2021 10:30,1,1,,17.5,<0> ,51,<0> ,33.5,<0> ,105.9,<0> ,8.3,<0> ,,<-1> ,,,1.09,<0> ,1,<1> [GCS],8.1,<0> ,2,<0> ,3.4,<0> 
elksmwq,P,5/7/2021 10:45,1,1,,17.8,<0> ,50.99,<0> ,33.5,<0> ,113.6,<0> ,8.8,<0> ,,<-1> ,,,1.03,<0> ,0.94,<1> [GCS],8.2,<0> ,3,<0> ,5.4,<0> 
elksmwq,P,5/7/2021 11:00,1,1,,18.1,<0> ,51.01,<0> ,33.6,<0> ,118.8,<0> ,9.2,<0> ,,<-1> ,,,0.97,<0> ,0.88,<1> [GCS],8.2,<0> ,3,<0> ,3.4,<0> 
elksmwq,P,5/7/2021 11:15,1,1,,18.4,<0> ,51.06,<0> ,33.6,<0> ,121.5,<0> ,9.3,<0> ,,<-1> ,,,0.9,<0> ,0.81,<1> [GCS],8.2,<0> ,3,<0> ,3.9,<0> 
elksmwq,P,5/7/2021 11:30,1,1,,18.6,<0> ,51.1,<0> ,33.6,<0> ,124.6,<0> ,9.5,<0> ,,<-1> ,,,0.83,<0> ,0.74,<1> [GCS],8.2,<0> ,3,<0> ,4.2,<0> 
elksmwq,P,5/7/2021 11:45,1,1,,18.8,<0> ,51.1,<0> ,33.6,<0> ,127,<0> ,9.7,<0> ,,<-1> ,,,0.76,<0> ,0.67,<1> [GCS],8.2,<0> ,3,<0> ,4.2,<0> 
elksmwq,P,5/7/2021 12:00,1,1,,19.1,<0> ,51.15,<0> ,33.7,<0> ,129.8,<0> ,9.8,<0> ,,<-1> ,,,0.68,<0> ,0.59,<1> [GCS],8.2,<0> ,3,<0> ,4.3,<0> 
elksmwq,P,5/7/2021 12:15,1,1,,19.4,<0> ,51.18,<0> ,33.7,<0> ,132.9,<0> ,10,<0> ,,<-1> ,,,0.6,<0> ,0.51,<1> [GCS],8.2,<0> ,3,<0> ,5.1,<0> 
elksmwq,P,5/7/2021 12:30,1,1,,19.7,<0> ,51.2,<0> ,33.7,<0> ,134.9,<0> ,10.1,<0> ,,<-1> ,,,0.53,<0> ,0.44,<1> [GCS],8.2,<0> ,3,<0> ,6.1,<0> 
elksmwq,P,5/7/2021 12:45,1,1,,20,<0> ,51.23,<0> ,33.7,<0> ,138.8,<0> ,10.3,<0> ,,<-1> ,,,0.47,<0> ,0.38,<1> [GCS],8.3,<0> ,3,<0> ,5.6,<0> 
elksmwq,P,5/7/2021 13:00,1,1,,20.3,<0> ,51.26,<0> ,33.7,<0> ,140.7,<0> ,10.4,<0> ,,<-1> ,,,0.42,<0> ,0.34,<1> [GCS],8.3,<0> ,4,<0> ,6.4,<0> 
elksmwq,P,5/7/2021 13:15,1,1,,20.6,<0> ,51.28,<0> ,33.7,<0> ,143.3,<0> ,10.6,<0> ,,<-1> ,,,0.38,<0> ,0.3,<1> [GCS],8.3,<0> ,3,<0> ,7.2,<0> 
elksmwq,P,5/7/2021 13:30,1,1,,20.8,<0> ,51.3,<0> ,33.8,<0> ,142.8,<0> ,10.5,<0> ,,<-1> ,,,0.36,<0> ,0.28,<1> [GCS],8.3,<0> ,4,<0> ,6.5,<0> 
elksmwq,P,5/7/2021 13:45,1,1,,20.9,<0> ,51.16,<0> ,33.7,<0> ,134,<0> ,9.8,<0> ,,<-1> ,,,0.36,<0> ,0.28,<1> [GCS],8.3,<0> ,,<-3> [STS],4,<0> 
elksmwq,P,5/7/2021 14:00,1,1,,20.9,<0> ,51.31,<0> ,33.8,<0> ,122.8,<0> ,9,<0> ,,<-1> ,,,0.36,<0> ,0.28,<1> [GCS],8.2,<0> ,4,<0> ,4.5,<0> 
elksmwq,P,5/7/2021 14:15,1,1,,21.1,<0> ,51.27,<0> ,33.7,<0> ,148.1,<0> ,10.8,<0> ,,<-1> ,,,0.37,<0> ,0.29,<1> [GCS],8.3,<0> ,4,<0> ,7.3,<0> 
elksmwq,P,5/7/2021 14:30,1,1,,21.1,<0> ,51.27,<0> ,33.7,<0> ,146.6,<0> ,10.7,<0> ,,<-1> ,,,0.39,<0> ,0.32,<1> [GCS],8.3,<0> ,4,<0> ,7.5,<0> 
elksmwq,P,5/7/2021 14:45,1,1,,20.9,<0> ,51.25,<0> ,33.7,<0> ,147.9,<0> ,10.9,<0> ,,<-1> ,,,0.43,<0> ,0.36,<1> [GCS],8.3,<0> ,4,<0> ,9.3,<0> 
elksmwq,P,5/7/2021 15:00,1,1,,20.8,<0> ,51.23,<0> ,33.7,<0> ,149.5,<0> ,11,<0> ,,<-1> ,,,0.46,<0> ,0.39,<1> [GCS],8.3,<0> ,5,<0> ,6.8,<0> 
elksmwq,P,5/7/2021 15:15,1,1,,20.6,<0> ,51.23,<0> ,33.7,<0> ,149.1,<0> ,11,<0> ,,<-1> ,,,0.5,<0> ,0.43,<1> [GCS],8.3,<0> ,4,<0> ,6.8,<0> 
elksmwq,P,5/7/2021 15:30,1,1,,20.5,<0> ,51.21,<0> ,33.7,<0> ,144.3,<0> ,10.7,<0> ,,<-1> ,,,0.55,<0> ,0.48,<1> [GCS],8.3,<0> ,5,<0> ,7.3,<0> 
elksmwq,P,5/7/2021 15:45,1,1,,20.3,<0> ,51.18,<0> ,33.7,<0> ,148.8,<0> ,11,<0> ,,<-1> ,,,0.6,<0> ,0.53,<1> [GCS],8.3,<0> ,3,<0> ,7.9,<0> 
elksmwq,P,5/7/2021 16:00,1,1,,19.8,<0> ,51.21,<0> ,33.7,<0> ,152.6,<0> ,11.4,<0> ,,<-1> ,,,0.65,<0> ,0.58,<1> [GCS],8.3,<0> ,3,<0> ,6.9,<0> 
elksmwq,P,5/7/2021 16:15,1,1,,19.6,<0> ,51.18,<0> ,33.7,<0> ,144.3,<0> ,10.8,<0> ,,<-1> ,,,0.71,<0> ,0.65,<1> [GCS],8.3,<0> ,3,<0> ,6.2,<0> 
elksmwq,P,5/7/2021 16:30,1,1,,19.5,<0> ,51.18,<0> ,33.7,<0> ,142.7,<0> ,10.7,<0> ,,<-1> ,,,0.76,<0> ,0.7,<1> [GCS],8.3,<0> ,3,<0> ,6.1,<0> 
elksmwq,P,5/7/2021 16:45,1,1,,19.3,<0> ,51.19,<0> ,33.7,<0> ,141.9,<0> ,10.7,<0> ,,<-1> ,,,0.83,<0> ,0.77,<1> [GCS],8.3,<0> ,3,<0> ,7.9,<0> 
elksmwq,P,5/7/2021 17:00,1,1,,18.8,<0> ,51.08,<0> ,33.6,<0> ,135.2,<0> ,10.3,<0> ,,<-1> ,,,0.89,<0> ,0.83,<1> [GCS],8.2,<0> ,3,<0> ,7,<0> 
elksmwq,P,5/7/2021 17:15,1,1,,18.5,<0> ,51.03,<0> ,33.6,<0> ,129.1,<0> ,9.9,<0> ,,<-1> ,,,0.95,<0> ,0.89,<1> [GCS],8.2,<0> ,3,<0> ,5.9,<0> 
elksmwq,P,5/7/2021 17:30,1,1,,18.3,<0> ,50.97,<0> ,33.5,<0> ,125.9,<0> ,9.7,<0> ,,<-1> ,,,1.02,<0> ,0.96,<1> [GCS],8.2,<0> ,3,<0> ,5.7,<0> 
elksmwq,P,5/7/2021 17:45,1,1,,18.1,<0> ,50.93,<0> ,33.5,<0> ,123.6,<0> ,9.6,<0> ,,<-1> ,,,1.08,<0> ,1.02,<1> [GCS],8.2,<0> ,4,<0> ,5.2,<0> 
